"time","segment_id","speed","street","direction","from_street","to_street","length","street_heading","comments","bus_count","message_count","hour","day_of_week","month","record_id","start_latitude","start_longitude","end_latitude","end_longitude","start_location","end_location",":@computed_region_vrxf_vc4k",":@computed_region_6mkv_f3dw",":@computed_region_43wa_7qmu"
"2023-09-08T12:51:17.000","1305","-1","Harrison","WB","State","Canal","0.6","W",,"0","0","12","6","9","1305-202309081751","41.874652","-87.627611","41.874538","-87.639487","POINT (-87.627611 41.874652)","POINT (-87.639487 41.874538)","38","14913","10"
"2023-09-08T12:51:17.000","1304","10","Harrison","EB","Halsted","Canal","0.4","W",,"2","5","12","6","9","1304-202309081751","41.874238","-87.647125","41.874238","-87.639487","POINT (-87.647125 41.874238)","POINT (-87.639487 41.874238)","29","14917","48"
"2023-09-08T12:51:17.000","1308","23","Harrison","EB","Canal","State","0.6","W",,"1","2","12","6","9","1308-202309081751","41.874238","-87.639487","41.874452","-87.627611","POINT (-87.639487 41.874238)","POINT (-87.627611 41.874452)","29","14917","26"
"2023-09-08T12:51:17.000","1307","18","Clark","SB","Harrison","Roosevelt","0.5","S",,"1","10","12","6","9","1307-202309081751","41.874521","-87.630774","41.867374","-87.630536","POINT (-87.630774 41.874521)","POINT (-87.630536 41.867374)","38","14913","10"
"2023-09-08T12:51:17.000","1306","19","Clark","NB","Roosevelt","Harrison","0.5","S",,"1","9","12","6","9","1306-202309081751","41.867374","-87.630336","41.874521","-87.630574","POINT (-87.630336 41.867374)","POINT (-87.630574 41.874521)","34","14913","9"
"2023-09-08T12:51:17.000","1309","23","Harrison","WB","Canal","Halsted","0.4","W",,"1","1","12","6","9","1309-202309081751","41.874538","-87.639487","41.874438","-87.647125","POINT (-87.639487 41.874538)","POINT (-87.647125 41.874438)","29","14917","26"
"2023-09-08T12:51:16.000","1303","20","Balbo","WB","LakeShore Dr","Michigan","0.52","E",,"2","9","12","6","9","1303-202309081751","41.873356","-87.617312","41.873192","-87.627565","POINT (-87.617312 41.873356)","POINT (-87.627565 41.873192)","38","14913","36"
"2023-09-08T12:51:16.000","1300","12","Jackson","EB","Halsted","Wacker","0.54","W","Oneway EB","2","6","12","6","9","1300-202309081751","41.877947","-87.647241","41.878077","-87.636914","POINT (-87.647241 41.877947)","POINT (-87.636914 41.878077)","29","4452","46"
"2023-09-08T12:51:16.000","1220","17","Halsted","NB","Roosevelt","Harrison","0.5","S",,"1","10","12","6","9","1220-202309081751","41.867152","-87.646729","41.874338","-87.646935","POINT (-87.646729 41.867152)","POINT (-87.646935 41.874338)","29","14917","48"
"2023-09-08T12:51:16.000","1219","21","Halsted","NB","16th","Roosevelt","0.5","S",,"3","22","12","6","9","1219-202309081751","41.859912","-87.646517","41.867152","-87.646729","POINT (-87.646517 41.859912)","POINT (-87.646729 41.867152)","33","14920","48"
"2023-09-08T12:51:16.000","1218","21","Halsted","NB","Cermak","16th","0.5","S",,"2","15","12","6","9","1218-202309081751","41.852646","-87.646305","41.859912","-87.646517","POINT (-87.646305 41.852646)","POINT (-87.646517 41.859912)","33","14920","48"
"2023-09-08T12:51:16.000","1217","27","Halsted","NB","Archer","Cermak","0.4","S",,"1","4","12","6","9","1217-202309081751","41.847196","-87.646297","41.852646","-87.646305","POINT (-87.646297 41.847196)","POINT (-87.646305 41.852646)","58","14920","48"
"2023-09-08T12:51:16.000","1216","14","Halsted","NB","31st","Archer","0.63","S",,"1","21","12","6","9","1216-202309081751","41.838046","-87.646086","41.847196","-87.646297","POINT (-87.646086 41.838046)","POINT (-87.646297 41.847196)","58","14920","48"
"2023-09-08T12:51:16.000","1215","-1","Halsted","NB","35th","31st","0.5","S",,"0","0","12","6","9","1215-202309081751","41.83075","-87.645915","41.838046","-87.646086","POINT (-87.645915 41.83075)","POINT (-87.646086 41.838046)","58","14924","48"
"2023-09-08T12:51:16.000","1214","-1","Halsted","NB","Pershing","35th","0.5","S",,"0","0","12","6","9","1214-202309081751","41.823458","-87.645736","41.83075","-87.645915","POINT (-87.645736 41.823458)","POINT (-87.645915 41.83075)","59","14924","48"
"2023-09-08T12:51:16.000","1213","23","Halsted","NB","43rd","Pershing","0.5","S",,"1","5","12","6","9","1213-202309081751","41.816184","-87.645535","41.823458","-87.645736","POINT (-87.645535 41.816184)","POINT (-87.645736 41.823458)","59","14924","48"
"2023-09-08T12:51:16.000","1212","23","Halsted","NB","47th","43rd","0.5","S",,"1","12","12","6","9","1212-202309081751","41.808864","-87.645349","41.816184","-87.645535","POINT (-87.645349 41.808864)","POINT (-87.645535 41.816184)","59","14924","48"
"2023-09-08T12:51:16.000","1211","26","Halsted","NB","51st","47th","0.5","S",,"1","11","12","6","9","1211-202309081751","41.801585","-87.645156","41.808864","-87.645349","POINT (-87.645156 41.801585)","POINT (-87.645349 41.808864)","59","14924","4"
"2023-09-08T12:51:16.000","1193","28","Dr Martin L King Jr","SB","Cermak","24th","0.254644034267","S",,"4","9","12","6","9","1193-202309081751","41.8530029925","-87.6192241821","41.8493505614","-87.6185256664","POINT (-87.6192241821 41.8530029925)","POINT (-87.6185256664 41.8493505614)","34","21194","9"
"2023-09-08T12:51:16.000","1192","22","Dr Martin L King Jr","NB","24th","Cermak","0.254644034267","S",,"1","2","12","6","9","1192-202309081751","41.8493482767","-87.6181586591","41.8530007099","-87.619411","POINT (-87.6181586591 41.8493482767)","POINT (-87.619411 41.8530007099)","34","21194","10"
"2023-09-08T12:51:16.000","1189","18","Clark","SB","Ridge","Ashland","0.155005646273","N",,"1","5","12","6","9","1189-202309081751","41.9896994841","-87.6701675838","41.987541","-87.66971","POINT (-87.6701675838 41.9896994841)","POINT (-87.66971 41.987541)","76","4451","24"
"2023-09-08T12:51:16.000","1188","28","Clark","NB","Ashland","Ridge","0.155005646273","N",,"1","5","12","6","9","1188-202309081751","41.9867518859","-87.6695265292","41.9896973587","-87.6697997674","POINT (-87.6695265292 41.9867518859)","POINT (-87.6697997674 41.9896973587)","76","4451","16"
"2023-09-08T12:51:16.000","1187","23","Sheridan","SB","Touhy","Pratt","0.519765416034","N",,"1","12","12","6","9","1187-202309081751","42.0128310075","-87.6636373596","42.0055411356","-87.6611036606","POINT (-87.6636373596 42.0128310075)","POINT (-87.6611036606 42.0055411356)","10","21853","5"
"2023-09-08T12:51:16.000","1186","19","Sheridan","SB","Pratt","Devon","0.519240794275","N",,"2","7","12","6","9","1186-202309081751","42.0055411356","-87.6611036606","41.9982097226","-87.6605728465","POINT (-87.6611036606 42.0055411356)","POINT (-87.6605728465 41.9982097226)","10","21853","5"
"2023-09-08T12:51:16.000","1185","13","Broadway","SB","Devon","Hollywood","0.882967917563","N",,"2","28","12","6","9","1185-202309081751","41.9982097226","-87.6605728465","41.9854635087","-87.6603094445","POINT (-87.6605728465 41.9982097226)","POINT (-87.6603094445 41.9854635087)","10","21853","5"
"2023-09-08T12:51:16.000","1184","27","Sheridan","NB","Pratt","Touhy","0.519765416034","N",,"2","10","12","6","9","1184-202309081751","42.0055389804","-87.6607357537","42.0128288601","-87.6632694105","POINT (-87.6607357537 42.0055389804)","POINT (-87.6632694105 42.0128288601)","10","21853","5"
"2023-09-08T12:51:16.000","1183","23","Sheridan","NB","Devon","Pratt","0.519240794275","N",,"2","14","12","6","9","1183-202309081751","41.9982075605","-87.6601728465","42.0055389804","-87.6607357537","POINT (-87.6601728465 41.9982075605)","POINT (-87.6607357537 42.0055389804)","10","21853","5"
"2023-09-08T12:51:16.000","1182","-1","Broadway","NB","Hollywood","Devon","0.882967917563","N",,"0","0","12","6","9","1182-202309081751","41.9854613518","-87.6599416534","41.9982075605","-87.6601728465","POINT (-87.6599416534 41.9854613518)","POINT (-87.6601728465 41.9982075605)","76","4451","16"
"2023-09-08T12:51:16.000","1181","13","57th","WB","Lake Shore Dr","Stony Island","0.3745","E",,"1","4","12","6","9","1181-202309081751","41.7925550314","-87.5802996067","41.7927800797","-87.5838875815","POINT (-87.5802996067 41.7925550314)","POINT (-87.5838875815 41.7927800797)","8","22260","33"
"2023-09-08T12:51:16.000","1153","23","Harlem","NB","Forest Preserve Ave","Gunnison","1.00284393152","N","Outside City Limits","2","9","12","6","9","1153-202309081751","41.9538138239","-87.8071497455","41.9683436725","-87.8069823878","POINT (-87.8071497455 41.9538138239)","POINT (-87.8069823878 41.9683436725)","17","22254","19"
"2023-09-08T12:51:16.000","1152","35","Harlem","NB","Chicago","North Ave","1.00706228728","N","Outside City Limits","1","17","12","6","9","1152-202309081751","41.8942683013","-87.8051007941","41.9088560337","-87.8055536529","POINT (-87.8051007941 41.8942683013)","POINT (-87.8055536529 41.9088560337)",,"26615",
"2023-09-08T12:51:16.000","1151","29","Harlem","NB","Madison","Chicago","1.00590031083","S","Outside City Limits","1","5","12","6","9","1151-202309081751","41.8796992839","-87.8045488066","41.8942683013","-87.8051007941","POINT (-87.8045488066 41.8796992839)","POINT (-87.8051007941 41.8942683013)",,"26615",
"2023-09-08T12:51:16.000","1134","-1","Cicero","SB","Roosevelt","Cermak","1.01614769431","S","Outside City Limits","0","0","12","6","9","1134-202309081751","41.8659627382","-87.7449852043","41.8512451897","-87.7444337191","POINT (-87.7449852043 41.8659627382)","POINT (-87.7444337191 41.8512451897)","26","22216","7"
"2023-09-08T12:51:16.000","1133","28","Cicero","SB","Cermak","31st","1.00091521838","S","Outside City Limits","1","6","12","6","9","1133-202309081751","41.8512451897","-87.7444337191","41.8367473974","-87.7439318058","POINT (-87.7444337191 41.8512451897)","POINT (-87.7439318058 41.8367473974)",,"4458",
"2023-09-08T12:51:16.000","1132","31","Cicero","SB","31st","Pershing","1.00806841738","S","Outside City Limits","1","1","12","6","9","1132-202309081751","41.8367473974","-87.7439318058","41.8221415535","-87.7437722696","POINT (-87.7439318058 41.8367473974)","POINT (-87.7437722696 41.8221415535)",,"4458",
"2023-09-08T12:51:15.000","1299","-1","LaSalle","SB","Wacker","Jackson","0.6","N",,"0","0","12","6","9","1299-202309081751","41.886928","-87.632584","41.878134","-87.632357","POINT (-87.632584 41.886928)","POINT (-87.632357 41.878134)","38","14309","36"
"2023-09-08T12:51:15.000","1298","-1","LaSalle","NB","Jackson","Wacker","0.6","N",,"0","0","12","6","9","1298-202309081751","41.878134","-87.632157","41.886928","-87.632384","POINT (-87.632157 41.878134)","POINT (-87.632384 41.886928)","38","14912","36"
"2023-09-08T12:51:15.000","1297","25","State","SB","Chicago","Wacker","0.68","N",,"3","24","12","6","9","1297-202309081751","41.896677","-87.628298","41.886813","-87.628076","POINT (-87.628298 41.896677)","POINT (-87.628076 41.886813)","37","4446","11"
"2023-09-08T12:51:15.000","1296","16","State","NB","Wacker","Chicago","0.68","N",,"2","10","12","6","9","1296-202309081751","41.886813","-87.627876","41.896677","-87.628098","POINT (-87.627876 41.886813)","POINT (-87.628098 41.896677)","38","14309","36"
"2023-09-08T12:51:15.000","1295","18","State","SB","Wacker","Congress","0.77","N",,"5","36","12","6","9","1295-202309081751","41.886813","-87.628076","41.875639","-87.627718","POINT (-87.628076 41.886813)","POINT (-87.627718 41.875639)","38","14309","36"
"2023-09-08T12:51:15.000","1294","21","State","NB","Congress","Wacker","0.77","N",,"3","14","12","6","9","1294-202309081751","41.875639","-87.627518","41.886813","-87.627876","POINT (-87.627518 41.875639)","POINT (-87.627876 41.886813)","38","14913","10"
"2023-09-08T12:51:15.000","1293","19","State","SB","Congress","Roosevelt","0.56","S",,"3","38","12","6","9","1293-202309081751","41.875639","-87.627718","41.867413","-87.627518","POINT (-87.627718 41.875639)","POINT (-87.627518 41.867413)","38","14913","10"
"2023-09-08T12:51:15.000","1292","18","State","NB","Roosevelt","Congress","0.56","S",,"4","32","12","6","9","1292-202309081751","41.867413","-87.627318","41.875639","-87.627518","POINT (-87.627318 41.867413)","POINT (-87.627518 41.875639)","34","14913","9"
"2023-09-08T12:51:15.000","1178","10","57th","EB","Stony Island","Lake Shore Dr","0.3745","E",,"1","3","12","6","9","1178-202309081751","41.7925056725","-87.5838907781","41.7922806244","-87.5803028186","POINT (-87.5838907781 41.7925056725)","POINT (-87.5803028186 41.7922806244)","8","22260","33"
"2023-09-08T12:51:15.000","1173","25","Indiana","NB","130th","127th","0.297679101353","S","Outside City Limits","1","1","12","6","9","1173-202309081751","41.6591062937","-87.618270448","41.663379309","-87.6174865167","POINT (-87.618270448 41.6591062937)","POINT (-87.6174865167 41.663379309)",,"4460",
"2023-09-08T12:51:15.000","1172","19","Harlem","SB","Gunnison","Forest Preserve Ave","1.00284393152","N","Outside City Limits","1","15","12","6","9","1172-202309081751","41.9683436725","-87.8073823878","41.9538138239","-87.8075497455","POINT (-87.8073823878 41.9683436725)","POINT (-87.8075497455 41.9538138239)",,"4453",
"2023-09-08T12:51:15.000","1171","-1","Harlem","SB","North Ave","Chicago","1.00706228728","N","Outside City Limits","0","0","12","6","9","1171-202309081751","41.9088560337","-87.8059536529","41.8942683013","-87.8055007941","POINT (-87.8059536529 41.9088560337)","POINT (-87.8055007941 41.8942683013)",,"26619",
"2023-09-08T12:51:15.000","1170","-1","Harlem","SB","Chicago","Madison","1.00590031083","N","Outside City Limits","0","0","12","6","9","1170-202309081751","41.8942683013","-87.8055007941","41.8796992839","-87.8049488066","POINT (-87.8055007941 41.8942683013)","POINT (-87.8049488066 41.8796992839)",,"26619",
"2023-09-08T12:51:15.000","975","27","Pershing","WB","Ashland","Damen","0.5","W",,"1","11","12","6","9","0975-202309081751","41.82327531","-87.66551","41.82324972","-87.67507424","POINT (-87.66551 41.82327531)","POINT (-87.67507424 41.82324972)","56","14924","1"
"2023-09-08T12:51:15.000","1268","28","Indiana","SB","127th","130th","0.297679101353","S","Outside City Limits","1","1","12","6","9","1268-202309081751","41.66330931","-87.617866","41.65900629","-87.618769","POINT (-87.617866 41.66330931)","POINT (-87.618769 41.65900629)","50","21861","43"
"2023-09-08T12:51:15.000","1267","-1","Halsted","SB","Irving Park","Addison","0.5","N",,"0","0","12","6","9","1267-202309081751","41.954562","-87.649889","41.947316","-87.649676","POINT (-87.649889 41.954562)","POINT (-87.649676 41.947316)","31","21186","39"
"2023-09-08T12:51:15.000","1263","24","Halsted","SB","Fullerton","Armitage","0.5","N",,"1","2","12","6","9","1263-202309081751","41.925454","-87.64895","41.91818","-87.648698","POINT (-87.64895 41.925454)","POINT (-87.648698 41.91818)","68","21190","34"
"2023-09-08T12:51:15.000","1262","32","Halsted","SB","Armitage","North Ave","0.5","N",,"1","11","12","6","9","1262-202309081751","41.91818","-87.648698","41.91092","-87.648463","POINT (-87.648698 41.91818)","POINT (-87.648463 41.91092)","68","21190","34"
"2023-09-08T12:51:15.000","1266","16","Halsted","SB","Addison","Belmont","0.5","N",,"1","7","12","6","9","1266-202309081751","41.947316","-87.649676","41.939979","-87.649457","POINT (-87.649676 41.947316)","POINT (-87.649457 41.939979)","57","21186","25"
"2023-09-08T12:51:15.000","1265","-1","Halsted","SB","Belmont","Diversey","0.5","N",,"0","0","12","6","9","1265-202309081751","41.939979","-87.649457","41.932719","-87.6492","POINT (-87.649457 41.939979)","POINT (-87.6492 41.932719)","57","4449","25"
"2023-09-08T12:51:15.000","1264","-1","Halsted","SB","Diversey","Fullerton","0.5","N",,"0","0","12","6","9","1264-202309081751","41.932719","-87.6492","41.925454","-87.64895","POINT (-87.6492 41.932719)","POINT (-87.64895 41.925454)","57","21190","25"
"2023-09-08T12:51:15.000","974","-1","Pershing","WB","Damen","Western","0.5","W",,"0","0","12","6","9","0974-202309081751","41.82324972","-87.67507424","41.82317531","-87.6849","POINT (-87.67507424 41.82324972)","POINT (-87.6849 41.82317531)","56","14924","1"
"2023-09-08T12:51:14.000","1291","20","Chicago","EB","Milwaukee","Halsted","0.4","W",,"1","7","12","6","9","1291-202309081751","41.896167","-87.655452","41.896297","-87.647745","POINT (-87.655452 41.896167)","POINT (-87.647745 41.896297)","25","22620","46"
"2023-09-08T12:51:14.000","1290","-1","Chicago","WB","Halsted","Milwaukee","0.4","W",,"0","0","12","6","9","1290-202309081751","41.896497","-87.647745","41.896367","-87.655452","POINT (-87.647745 41.896497)","POINT (-87.655452 41.896367)","25","14926","46"
"2023-09-08T12:51:14.000","1289","17","Chicago","EB","Halsted","LaSalle","0.77","W",,"2","26","12","6","9","1289-202309081751","41.896297","-87.647745","41.896514","-87.632709","POINT (-87.647745 41.896297)","POINT (-87.632709 41.896514)","25","4446","46"
"2023-09-08T12:51:14.000","1288","-1","Chicago","WB","LaSalle","Halsted","0.77","W",,"0","0","12","6","9","1288-202309081751","41.896714","-87.632709","41.896497","-87.647745","POINT (-87.632709 41.896714)","POINT (-87.647745 41.896497)","37","14926","11"
"2023-09-08T12:51:14.000","1260","23","Halsted","SB","Division","Chicago","0.5","N",,"1","7","12","6","9","1260-202309081751","41.903636","-87.648284","41.896397","-87.647935","POINT (-87.648284 41.903636)","POINT (-87.647935 41.896397)","37","22620","46"
"2023-09-08T12:51:14.000","1252","27","Halsted","SB","Archer","31st","0.63","S",,"2","25","12","6","9","1252-202309081751","41.847196","-87.646677","41.838046","-87.646466","POINT (-87.646677 41.847196)","POINT (-87.646466 41.838046)","58","14920","48"
"2023-09-08T12:51:14.000","1251","23","Halsted","SB","31st","35th","0.5","S",,"1","5","12","6","9","1251-202309081751","41.838046","-87.646466","41.83075","-87.646295","POINT (-87.646466 41.838046)","POINT (-87.646295 41.83075)","58","14920","48"
"2023-09-08T12:51:14.000","1250","-1","Halsted","SB","35th","Pershing","0.5","S",,"0","0","12","6","9","1250-202309081751","41.83075","-87.646295","41.823458","-87.646116","POINT (-87.646295 41.83075)","POINT (-87.646116 41.823458)","58","14924","48"
"2023-09-08T12:51:14.000","1249","26","Halsted","SB","Pershing","43rd","0.5","S",,"1","6","12","6","9","1249-202309081751","41.823458","-87.646116","41.816184","-87.645915","POINT (-87.646116 41.823458)","POINT (-87.645915 41.816184)","58","14924","48"
"2023-09-08T12:51:14.000","1248","31","Halsted","SB","43rd","47th","0.5","S",,"1","10","12","6","9","1248-202309081751","41.816184","-87.645915","41.808864","-87.645729","POINT (-87.645915 41.816184)","POINT (-87.645729 41.808864)","59","14924","48"
"2023-09-08T12:51:14.000","1259","22","Halsted","SB","Chicago","Grand","0.35","N",,"1","4","12","6","9","1259-202309081751","41.896397","-87.647935","41.891185","-87.647807","POINT (-87.647935 41.896397)","POINT (-87.647807 41.891185)","25","22620","46"
"2023-09-08T12:51:14.000","1258","21","Halsted","SB","Grand","Madison","0.65","N",,"1","14","12","6","9","1258-202309081751","41.891185","-87.647807","41.881776","-87.647551","POINT (-87.647807 41.891185)","POINT (-87.647551 41.881776)","25","22620","46"
"2023-09-08T12:51:14.000","1257","17","Halsted","SB","Madison","Harrison","0.52","N",,"5","49","12","6","9","1257-202309081751","41.881776","-87.647551","41.874338","-87.647315","POINT (-87.647551 41.881776)","POINT (-87.647315 41.874338)","29","14917","46"
"2023-09-08T12:51:14.000","1256","25","Halsted","SB","Harrison","Roosevelt","0.5","S",,"2","21","12","6","9","1256-202309081751","41.874338","-87.647315","41.867152","-87.647109","POINT (-87.647315 41.874338)","POINT (-87.647109 41.867152)","29","14917","48"
"2023-09-08T12:51:14.000","1255","16","Halsted","SB","Roosevelt","16th","0.5","S",,"2","12","12","6","9","1255-202309081751","41.867152","-87.647109","41.859912","-87.646897","POINT (-87.647109 41.867152)","POINT (-87.646897 41.859912)","29","14917","48"
"2023-09-08T12:51:14.000","1254","20","Halsted","SB","16th","Cermak","0.5","S",,"3","25","12","6","9","1254-202309081751","41.859912","-87.646897","41.852646","-87.646685","POINT (-87.646897 41.859912)","POINT (-87.646685 41.852646)","29","14920","48"
"2023-09-08T12:51:14.000","1253","29","Halsted","SB","Cermak","Archer","0.4","S",,"2","10","12","6","9","1253-202309081751","41.852646","-87.646685","41.847196","-87.646677","POINT (-87.646685 41.852646)","POINT (-87.646677 41.847196)","33","14920","48"
"2023-09-08T12:51:14.000","1261","22","Halsted","SB","North Ave","Division","0.5","N",,"2","28","12","6","9","1261-202309081751","41.91092","-87.648463","41.903636","-87.648284","POINT (-87.648463 41.91092)","POINT (-87.648284 41.903636)","68","22620","34"
"2023-09-08T12:51:13.000","1287","18","Chicago","EB","LaSalle","Michigan","0.43","W",,"3","33","12","6","9","1287-202309081751","41.896514","-87.632709","41.896635","-87.624241","POINT (-87.632709 41.896514)","POINT (-87.624241 41.896635)","37","4446","11"
"2023-09-08T12:51:13.000","1286","10","Chicago","WB","Michigan","LaSalle","0.43","W",,"2","19","12","6","9","1286-202309081751","41.896835","-87.624241","41.896714","-87.632709","POINT (-87.624241 41.896835)","POINT (-87.632709 41.896714)","37","21182","36"
"2023-09-08T12:51:13.000","1285","20","Chicago","EB","Michigan","Lake Shore Dr","0.37","E",,"6","33","12","6","9","1285-202309081751","41.896635","-87.624241","41.896736","-87.617048","POINT (-87.624241 41.896635)","POINT (-87.617048 41.896736)","37","21182","11"
"2023-09-08T12:51:13.000","1280","27","Columbus","NB","Randolph","Illinois","0.45","N",,"5","16","12","6","9","1280-202309081751","41.884414","-87.620542","41.891002","-87.620124","POINT (-87.620542 41.884414)","POINT (-87.620124 41.891002)","38","14309","36"
"2023-09-08T12:51:13.000","1247","-1","Halsted","SB","47th","51st","0.5","S",,"0","0","12","6","9","1247-202309081751","41.808864","-87.645729","41.801585","-87.645536","POINT (-87.645729 41.808864)","POINT (-87.645536 41.801585)","59","14924","4"
"2023-09-08T12:51:13.000","1246","-1","Halsted","SB","51st","55th","0.5","S",,"0","0","12","6","9","1246-202309081751","41.801585","-87.645536","41.794301","-87.64535","POINT (-87.645536 41.801585)","POINT (-87.64535 41.794301)","59","14924","4"
"2023-09-08T12:51:13.000","1245","-1","Halsted","SB","55th","59th","0.5","S",,"0","0","12","6","9","1245-202309081751","41.794301","-87.64535","41.787025","-87.64516","POINT (-87.64535 41.794301)","POINT (-87.64516 41.787025)","59","21559","4"
"2023-09-08T12:51:13.000","1244","-1","Halsted","SB","59th","63rd","0.5","S",,"0","0","12","6","9","1244-202309081751","41.787025","-87.64516","41.779751","-87.644977","POINT (-87.64516 41.787025)","POINT (-87.644977 41.779751)","66","21559","2"
"2023-09-08T12:51:13.000","1243","-1","Halsted","SB","63rd","67th","0.5","S",,"0","0","12","6","9","1243-202309081751","41.779751","-87.644977","41.772472","-87.644787","POINT (-87.644977 41.779751)","POINT (-87.644787 41.772472)","66","21559","2"
"2023-09-08T12:51:13.000","1242","-1","Halsted","SB","67th","71st","0.5","S",,"0","0","12","6","9","1242-202309081751","41.772472","-87.644787","41.765201","-87.644601","POINT (-87.644787 41.772472)","POINT (-87.644601 41.765201)","66","21559","32"
"2023-09-08T12:51:13.000","1241","29","Halsted","SB","71st","76th","0.62","S",,"1","4","12","6","9","1241-202309081751","41.765201","-87.644601","41.756089","-87.644373","POINT (-87.644601 41.765201)","POINT (-87.644373 41.756089)","66","21559","32"
"2023-09-08T12:51:13.000","1240","27","Halsted","SB","76th","79th","0.38","S",,"1","2","12","6","9","1240-202309081751","41.756089","-87.644373","41.750643","-87.644233","POINT (-87.644373 41.756089)","POINT (-87.644233 41.750643)","70","21554","31"
"2023-09-08T12:51:13.000","1239","20","Halsted","SB","79th","83rd","0.5","S",,"3","18","12","6","9","1239-202309081751","41.750643","-87.644233","41.743359","-87.644021","POINT (-87.644233 41.750643)","POINT (-87.644021 41.743359)","70","21554","31"
"2023-09-08T12:51:13.000","1238","27","Halsted","SB","83rd","87th","0.5","S",,"1","7","12","6","9","1238-202309081751","41.743359","-87.644021","41.736073","-87.643756","POINT (-87.644021 41.743359)","POINT (-87.643756 41.736073)","70","21554","13"
"2023-09-08T12:51:13.000","1237","-1","Halsted","SB","87th","91st","0.5","S",,"0","0","12","6","9","1237-202309081751","41.736073","-87.643756","41.728767","-87.643606","POINT (-87.643756 41.736073)","POINT (-87.643606 41.728767)","70","21554","13"
"2023-09-08T12:51:13.000","1235","26","Halsted","SB","95th","99th","0.5","S",,"1","1","12","6","9","1235-202309081751","41.721458","-87.643402","41.714215","-87.643194","POINT (-87.643402 41.721458)","POINT (-87.643194 41.714215)","72","21861","13"
"2023-09-08T12:51:13.000","1236","-1","Halsted","SB","91st","95th","0.5","S",,"0","0","12","6","9","1236-202309081751","41.728767","-87.643606","41.721458","-87.643402","POINT (-87.643606 41.728767)","POINT (-87.643402 41.721458)","72","21554","13"
"2023-09-08T12:51:12.000","1302","23","Balbo","EB","Michigan","Lake Shore Dr","0.52","E",,"1","2","12","6","9","1302-202309081751","41.872992","-87.627565","41.873156","-87.617312","POINT (-87.627565 41.872992)","POINT (-87.617312 41.873156)","38","14913","10"
"2023-09-08T12:51:12.000","1301","18","Jackson","EB","Wacker","Michigain","0.63","W","Oneway EB","7","54","12","6","9","1301-202309081751","41.878077","-87.636914","41.87828","-87.624306","POINT (-87.636914 41.878077)","POINT (-87.624306 41.87828)","38","14914","36"
"2023-09-08T12:51:12.000","1234","30","Halsted","SB","99th","103rd","0.5","S",,"1","11","12","6","9","1234-202309081751","41.714215","-87.643194","41.706916","-87.643023","POINT (-87.643194 41.714215)","POINT (-87.643023 41.706916)","72","21861","22"
"2023-09-08T12:51:12.000","1233","29","Halsted","SB","103rd","107th","0.5","S",,"1","12","12","6","9","1233-202309081751","41.706916","-87.643023","41.69964","-87.642797","POINT (-87.643023 41.706916)","POINT (-87.642797 41.69964)","72","21861","22"
"2023-09-08T12:51:12.000","1232","32","Halsted","SB","107th","111th","0.5","S",,"1","11","12","6","9","1232-202309081751","41.69964","-87.642797","41.692355","-87.642567","POINT (-87.642797 41.69964)","POINT (-87.642567 41.692355)","74","21861","22"
"2023-09-08T12:51:12.000","1231","12","Halsted","NB","Addison","Irving Park","0.5","N",,"2","6","12","6","9","1231-202309081751","41.947316","-87.649296","41.954562","-87.649509","POINT (-87.649296 41.947316)","POINT (-87.649509 41.954562)","57","21186","39"
"2023-09-08T12:51:12.000","1230","16","Halsted","NB","Belmont","Addison","0.5","N",,"2","24","12","6","9","1230-202309081751","41.939979","-87.649077","41.947316","-87.649296","POINT (-87.649077 41.939979)","POINT (-87.649296 41.947316)","57","4449","25"
"2023-09-08T12:51:12.000","1229","8","Halsted","NB","Diversey","Belmont","0.5","N",,"3","33","12","6","9","1229-202309081751","41.932719","-87.64882","41.939979","-87.649077","POINT (-87.64882 41.932719)","POINT (-87.649077 41.939979)","68","21190","34"
"2023-09-08T12:51:12.000","1228","-1","Halsted","NB","Fullerton","Diversey","0.5","N",,"0","0","12","6","9","1228-202309081751","41.925454","-87.64857","41.932719","-87.64882","POINT (-87.64857 41.925454)","POINT (-87.64882 41.932719)","68","21190","34"
"2023-09-08T12:51:12.000","1227","-1","Halsted","NB","Armitage","Fullerton","0.5","N",,"0","0","12","6","9","1227-202309081751","41.91818","-87.648318","41.925454","-87.64857","POINT (-87.648318 41.91818)","POINT (-87.64857 41.925454)","68","21190","34"
"2023-09-08T12:51:12.000","1226","-1","Halsted","NB","North Ave","Armitage","0.5","N",,"0","0","12","6","9","1226-202309081751","41.91092","-87.648083","41.91818","-87.648318","POINT (-87.648083 41.91092)","POINT (-87.648318 41.91818)","37","14926","11"
"2023-09-08T12:51:12.000","1225","15","Halsted","NB","Division","North Ave","0.5","N",,"1","4","12","6","9","1225-202309081751","41.903636","-87.647904","41.91092","-87.648083","POINT (-87.647904 41.903636)","POINT (-87.648083 41.91092)","37","22620","46"
"2023-09-08T12:51:12.000","1224","36","Halsted","NB","Chicago","Division","0.5","N",,"1","7","12","6","9","1224-202309081751","41.896397","-87.647555","41.903636","-87.647904","POINT (-87.647555 41.896397)","POINT (-87.647904 41.903636)","25","4446","46"
